timestamp,location-long,location-lat,height,individual_id,Altitude,TotalPoints,Minimum_Distance,Average_Distance,Kp,N,E,C,N_Obs,E_Obs,C_Obs,H,D,I,F
01/10/2014 06:35,28.150767,56.085417,0.132,1,0.132,54,571.1370880031961,900.6314957128105,2.492592592592593,16452.582876991113,2394.63348847889,48645.06452684406,16450.13526884136,2394.36529082479,48637.70049241128,16625.9361501362,8.281112347015176,71.13057049707515,51407.820958383636
01/10/2014 07:23,27.264867,55.628233,0.132,1,0.132,55,520.9323876446957,913.2211443182565,2.4818181818181824,16730.612365535908,2270.1331141273654,48418.2512349267,16729.038114539962,2269.916162365957,48411.47806878693,16883.92414344724,7.727123812707368,70.77583020947938,51277.61643378289
01/10/2014 07:40,26.967033,55.513917,0.132,1,0.132,54,504.37723363221113,908.5563252899168,2.477777777777778,16799.63102393875,2235.424993839861,48371.86425798071,16798.601707687852,2235.227505322056,48365.30201605263,16947.70566901518,7.579477003794213,70.69143339283353,51254.87273651239
01/10/2014 07:56,26.7034,55.396383,0.131,1,0.131,55,490.37551088776684,916.0923725903265,2.474545454545455,16872.71734640909,2212.473419531296,48326.81930113414,16872.231217158864,2212.229088640912,48320.463924193646,17017.156909541227,7.47041755878117,70.60147952321984,51235.38906896695
01/10/2014 11:42,22.913617,53.9293,0.129,1,0.129,46,266.28677298528766,853.7035767946996,2.404347826086956,17798.262189846417,1871.9448367176958,47363.6725702319,17805.685288995064,1870.819165101355,47359.90649642271,17896.43300912868,6.004050343181944,69.30085474161649,50632.00365174549
01/10/2014 12:13,22.3477,53.7951,0.131,1,0.131,47,231.62624227028033,857.3980084550336,2.402127659574468,17904.939929682532,1852.2106047106852,47247.22754631995,17911.912638298774,1850.8815018826242,47243.49977587347,18000.48771588544,5.90606335259062,69.1439070092521,50560.04419325083
01/10/2014 12:29,22.068817,53.726433,0.129,1,0.129,35,215.18157453828454,744.1134358491987,2.3,17946.05016197151,1841.4252340259802,47177.87903479509,17954.67997073872,1839.8016065334464,47174.493822987744,18040.276142800732,5.8585559838197145,69.07372315521442,50509.44301346298
01/10/2014 13:02,21.5195,53.613633,0.0,1,0.0,36,183.71325689539387,741.0416743704924,2.3,17995.778617954624,1806.4182645556534,47055.83448148944,18004.048030543567,1804.5074329482234,47052.521451972985,18086.215607831095,5.732155479272313,68.97541187511963,50411.93066886334
01/10/2014 13:18,21.238517,53.58,0.142,1,0.142,36,167.5940541102075,732.0992760206678,2.3,17999.368813048368,1782.0156258261711,47009.158268451494,18007.524950762934,1780.059255102458,47005.832731402385,18087.36734184461,5.654105281939274,68.95514001027422,50368.778210982535
01/10/2014 13:34,20.9742,53.522383,0.137,1,0.137,36,154.21457716207865,724.125081521423,2.3,18012.98177725837,1752.1490841800473,46958.64324578034,18021.04130597352,1750.141470923067,46955.317382857684,18097.99820203978,5.555765871147944,68.9231916709952,50325.4579155074
01/10/2014 13:50,20.6822,53.4866,0.136,1,0.136,34,139.11881808964773,687.6350910556167,2.3000000000000003,18016.752714313396,1719.2105457064517,46928.09677658488,18024.87820976673,1717.6575577534313,46924.534377174146,18098.59285329076,5.4508244249145985,68.91004597666883,50297.17020212672
01/10/2014 14:22,20.148067,53.3814,0.0,1,0.0,12,118.01932524355401,643.3137207501171,2.3000000000000003,18053.51253282551,1665.141951385813,46881.00185444973,18069.601336638338,1660.5692418637852,46877.96397498199,18130.140994795176,5.26969133213703,68.8571767492487,50264.60332448742
01/10/2014 14:38,19.858717,53.353933,0.134,1,0.134,0,,,,18080.38433204641,1642.8938363354714,46878.19339912105,18090.362518875037,1640.936377739677,46867.98806541073,18154.872562262135,5.191985342565597,68.82973210460649,50270.910217713135
01/10/2014 14:54,19.568867,53.324533,0.149,1,0.149,0,,,,18112.734976211363,1632.31627238786,46868.50647313212,18122.710283046934,1630.3477415513332,46858.30115017118,18186.138257793285,5.149574054265614,68.79251675059832,50273.178970039284
01/10/2014 15:26,18.964567,53.259633,0.145,1,0.145,0,,,,18208.79509112453,1639.4837888311095,46817.45104751729,18218.764821388304,1637.4923445467728,46807.24630302588,18282.454041085428,5.144925221440982,68.66910056797603,50260.539674291984
01/10/2014 15:42,18.66485,53.268217,0.145,1,0.145,0,,,,18235.531471422084,1645.1601867401519,46788.970443608305,18245.492229766052,1643.1573004607662,46778.75929330826,18309.592023998244,5.1551139468115865,68.62845972213658,50243.89430824517
01/10/2014 19:42,16.177583,53.797867,0.143,1,0.143,39,147.54017506075408,738.9452663503802,2.0,18147.797912332022,1459.278164809482,46698.24461777782,18154.433501354404,1457.1737360839404,46688.88924412745,18206.374208752608,4.597305463661735,68.70054376633644,50121.832690065785
01/10/2014 19:57,16.178717,53.798633,0.136,1,0.136,39,147.51407201299457,738.9168419780459,2.0,18147.273908284948,1459.6322701619224,46699.36417559855,18154.14177760065,1457.3570794823197,46689.852712413674,18205.880277163687,4.598548462540335,68.70153468798875,50122.69636673186
01/10/2014 20:13,16.179067,53.798667,0.135,1,0.135,39,147.4955101516365,738.9096051613502,2.0,18146.982556892573,1459.9021590379546,46699.661632771444,18154.14037658068,1457.3983852127005,46689.95813798662,18205.61150398764,4.599468622278029,68.70194444645965,50122.87588366685
01/10/2014 20:30,16.17915,53.79885,0.133,1,0.133,39,147.50020271307375,738.9065638287885,2.0,18146.555758221934,1460.2328215399236,46700.101233149144,18154.071153381927,1457.4233357545213,46690.16533807821,18205.21259912556,4.600613651109977,68.7025518128906,50123.1405736486
01/10/2014 21:02,16.17895,53.79835,0.134,1,0.134,39,147.48583299878678,738.9143404281682,2.0,18146.24368625352,1460.6629999957117,46700.00242121234,18154.306484169843,1457.3697973561716,46689.69898906158,18204.93604274545,4.602041954768397,68.70280533085402,50122.94806235653
01/10/2014 21:18,16.178817,53.79835,0.146,1,0.146,39,147.4935588676986,738.9169925675092,2.0,18146.454443697785,1460.1746364474477,46699.587352627335,18154.181289410437,1457.3240321986484,46689.421133436925,18205.10694410015,4.600456694567486,68.70245098258228,50122.623412505
01/10/2014 21:34,16.1792,53.798467,0.124,1,0.124,39,147.477390710446,738.9084687044767,2.0,18147.506610733733,1459.199122366652,46699.80905624116,18154.35474476373,1457.4295152555933,46690.04943459735,18206.077509044615,4.597130991057849,68.70150934685408,50123.18250225861
01/10/2014 21:50,16.178483,53.798617,0.117,1,0.117,39,147.52683251298654,738.9216296444301,2.0,18148.488034295166,1457.9396907772475,46699.50784433387,18154.34130898347,1457.3820678985217,46690.208393500776,18206.954881937243,4.5929328776552705,68.70044985772572,50123.22055670305
01/10/2014 22:22,16.179033,53.798367,0.118,1,0.118,39,147.48189490974133,738.9125565251921,2.0,18149.969267127406,1456.4028530834494,46698.70188705525,18154.46356466729,1457.421969873389,46690.068430774736,18208.308369207145,4.587739233755299,68.69867370759013,50122.96132117691
01/10/2014 22:38,16.178983,53.797933,0.119,1,0.119,39,147.46225669333992,738.9168438972273,2.0,18150.505901352408,1456.0493161351847,46698.11549165802,18154.66822167696,1457.3880401091837,46689.68055309499,18208.81501048452,4.586495298738883,68.69789061769816,50122.59904033586
01/10/2014 23:10,16.178733,53.798333,0.118,1,0.118,39,147.4975552995323,738.91879650552,2.0,18150.62775192586,1455.8809330705064,46698.171419126455,18154.47596491983,1457.388528247519,46689.99238378269,18208.923007148427,4.585936505929456,68.69779882538987,50122.69038040933
01/10/2014 23:26,16.17865,53.798483,0.126,1,0.126,39,147.51016951998326,738.9193147672858,2.0,18150.545371359985,1455.8801493377507,46698.02122569111,18154.31801731183,1457.3676115427288,46689.931950798506,18208.840827659325,4.585954773318354,68.69782397555024,50122.52059386211
